customer_id,name,dob,gender,phone,email,signup_date,country,customer_risk_level,avg_txn_amount
238,Lori Johns,1938-10-29,M,+1-543-825-6216,ashleysimmons@example.com,2023-03-01,United States of America,1,641.04
239,Carlos Delgado,1962-05-08,M,(348)326-2925,lonniehobbs@example.net,2023-08-14,Antarctica (the territory South of 60 deg S),1,136.92
240,Jennifer Jenkins,1995-02-09,F,001-542-531-2209x9499,gracehoward@example.net,2023-07-12,Slovakia (Slovak Republic),1,466.07
241,Ryan Harrison,1985-09-17,F,(867)272-2330,stephanie33@example.org,2024-11-13,Bahrain,1,139.45
242,Victoria Camacho,2001-07-01,F,001-257-336-6096x569,cbryant@example.org,2022-04-28,Maldives,1,13027.39
243,Nicholas Grant,2005-01-22,F,001-403-947-6447x26490,gdavis@example.org,2025-05-23,Cocos (Keeling) Islands,4,10610.38
244,Melissa Taylor,1991-02-07,M,370-927-9371x45211,christopher68@example.net,2025-10-17,Zambia,2,470.13
245,James Tate,1980-06-08,F,001-922-622-0644,davidanderson@example.org,2022-03-05,Afghanistan,1,8.45
246,Jonathan Jimenez,1935-08-07,F,+1-273-539-7767x199,christine83@example.org,2022-12-20,Colombia,4,12866.56
247,Gregory Thomas,1939-03-26,M,+1-499-945-1016x22499,sarah14@example.com,2022-01-28,Heard Island and McDonald Islands,1,10738.73
248,Olivia Bridges,1943-08-27,M,372-314-5868x3390,mramsey@example.net,2024-01-15,France,1,262.52
249,Emily Fox,1982-12-23,F,(599)678-7729,aaronjohnson@example.net,2024-06-12,South Africa,3,1207.25
250,Christine Gilbert,1991-04-01,M,(705)258-3034x41448,jenningsmatthew@example.net,2021-10-26,Montenegro,1,1.39
251,Cheyenne Bass,2000-01-09,M,702.272.7857x6084,barbararivera@example.com,2021-01-23,Bahrain,2,9.95
252,Andre Terrell,2007-07-13,M,(299)662-9145,pmiller@example.com,2022-01-31,Korea,1,61.86
253,Eric Rodriguez,1939-11-27,M,001-731-478-0782x35784,shortsharon@example.net,2023-05-23,Bulgaria,1,440.1
254,Julia Reeves,2005-11-27,F,304-609-1570,lanelarry@example.org,2022-07-24,Gibraltar,1,74.86
255,Donald Flores,1994-11-07,Other,+1-714-722-4109x88138,donald49@example.org,2022-07-10,Chile,1,15.35
256,Steven Fernandez,1941-09-20,M,(807)401-6016,tjensen@example.com,2021-06-03,Svalbard & Jan Mayen Islands,1,259.02
257,Megan Ferguson,1998-03-13,F,001-521-571-7477,michellejensen@example.com,2022-07-02,India,1,100.13
258,Mary Mccormick,1979-01-06,F,470.317.1577x245,yroth@example.org,2022-05-17,Greece,1,133.85
259,Rebecca Patel,1989-05-14,M,001-363-793-8276,lisagarza@example.com,2025-07-18,Montenegro,1,80.93
260,Cynthia Bates,1945-06-02,M,001-897-319-9758x1724,jenningscandace@example.com,2023-09-23,Greece,1,133.05
261,Amy Robinson,1953-09-21,M,001-902-527-8469,erinstewart@example.net,2025-01-07,South Africa,1,1290.82
262,Taylor Robbins,1981-09-02,F,790-298-6240,warnerlori@example.com,2023-05-29,Bouvet Island (Bouvetoya),1,0.75
263,Cynthia Park,1988-06-23,F,+1-856-766-6832x7238,qmoore@example.org,2023-03-20,Burkina Faso,1,170.56
264,Alan Griffith,2001-01-21,M,+1-962-812-6796x92786,jeremiah69@example.org,2020-11-30,Morocco,1,62.54
265,Cynthia Shaw,1990-09-24,M,+1-995-300-9751,jessicafox@example.com,2025-01-19,Lao People's Democratic Republic,2,81.37
266,Steve Davis,1999-02-12,F,+1-918-794-9058x0778,zgomez@example.com,2025-03-19,French Guiana,2,139.42
267,Thomas Curry,1970-04-06,F,6799290490,martinezchase@example.com,2022-03-29,El Salvador,1,27.32
268,Denise Scott,1949-12-31,M,+1-229-727-5243x728,coffeycaitlin@example.org,2021-12-10,Taiwan,1,26.14
269,Jennifer Reyes,1994-09-22,M,001-623-995-0410x2767,noahthornton@example.com,2025-01-12,Estonia,2,398.46
270,Jessica Roberts,1995-11-25,M,(358)601-8569x4544,rmurray@example.net,2022-01-18,Dominican Republic,1,14.37
271,Megan Kaiser,1977-06-14,M,+1-900-710-6181,jessicaking@example.org,2022-06-22,Anguilla,2,244.19
272,Kristopher Shannon,1964-04-29,M,+1-611-919-2692x124,fowlersandra@example.com,2021-08-06,Seychelles,2,252.47
273,Mary Carrillo,1969-11-03,F,(614)406-6504,mjones@example.net,2024-06-12,India,1,4.62
274,Ashley Fernandez,1993-07-05,M,691.974.1011,mosleyeduardo@example.net,2022-05-02,Afghanistan,3,6482.6
275,Deborah Graves,1988-01-29,M,001-508-277-6618,xfinley@example.com,2021-02-19,British Virgin Islands,1,1128.79
276,Wendy Cook,1976-01-12,M,(801)558-5174x3280,heather15@example.com,2025-08-22,Belize,2,6.27
277,Brenda Lee,1967-04-11,F,261.884.7870x0505,lewisdesiree@example.net,2024-07-16,Kuwait,1,3.96
278,Kerry Buckley,1939-11-02,M,001-327-907-9032x0204,marybrown@example.org,2025-05-19,Brazil,2,58.08
279,Lisa Brown,1962-05-25,F,(356)351-9825x30925,donald62@example.net,2025-01-16,Heard Island and McDonald Islands,3,1504.73
280,David Perkins,1952-12-19,M,496-320-7100,robert72@example.org,2025-07-10,Cambodia,1,94.46
281,Jennifer Hurley,1939-12-09,M,+1-327-391-4560x833,michelle88@example.org,2023-02-13,Kyrgyz Republic,1,5298.97
282,Cory Hogan,1999-05-21,F,222.300.5436x4597,buckleygregory@example.org,2022-08-02,Libyan Arab Jamahiriya,1,344.99
283,Steven Griffith,1979-03-08,M,(935)931-5313x63631,zamoradustin@example.net,2025-03-12,Korea,5,58.78
284,Chad Cortez,1983-08-15,F,835-420-9042x177,jeffrey49@example.org,2022-05-01,Somalia,1,120.41
285,Kristen Hall,1990-11-06,F,573.497.7406x33569,butlerbradley@example.com,2022-04-05,Saint Martin,1,4.97
286,Joseph Mendoza,1948-02-26,F,373.218.0632x543,kcaldwell@example.net,2025-02-07,Kuwait,2,438.02
287,Allison Gibson,1953-09-07,F,001-862-657-0165x804,kristinmiller@example.com,2025-09-01,Saint Pierre and Miquelon,1,1978.91
288,Susan Cox,1941-11-01,F,365-579-0552,tinaallen@example.org,2021-04-13,Pakistan,1,1804.66
289,Nicole Pitts,1963-05-15,M,001-335-954-8640x15577,shannon51@example.org,2024-11-19,Uganda,1,202.72
290,James White,1945-04-16,F,224-612-7238,imontes@example.org,2024-09-16,Lebanon,1,1.27
291,Oscar Smith,1960-07-19,M,903-985-6955,itorres@example.com,2023-10-07,Chile,1,7.12
292,Jacob Roberts,1941-04-04,M,(454)472-9284,evanwilson@example.com,2023-01-10,Morocco,1,291.62
293,Jacob Harris,1939-07-16,M,+1-455-925-7828x41067,eric88@example.com,2021-11-21,Oman,2,456.22
294,Dylan Raymond,1954-11-01,F,001-675-217-0281,owilliamson@example.com,2023-05-01,Guinea-Bissau,2,6.27
295,Lee Lee,2006-06-19,M,843.501.8718,mstewart@example.net,2021-08-08,Western Sahara,2,485.35
296,Heather Hernandez,1993-01-07,F,(965)804-5547x813,zroberts@example.net,2021-04-17,Ukraine,1,6.09
297,Jennifer Houston,1946-07-13,M,(334)278-5196,rfowler@example.com,2024-06-02,China,1,52.27
298,Keith Melendez,1961-12-08,F,(964)987-0494,anthonysmith@example.com,2025-07-17,French Southern Territories,2,247.75
299,Maxwell Roberts,1959-03-25,F,630.914.7195x9796,brooksjessica@example.org,2024-11-01,Tanzania,2,8.99
300,Anthony Flores,1953-04-04,F,(520)445-6504x481,georgegary@example.com,2023-01-09,Tunisia,2,75.8
301,Melinda Turner,1984-02-27,M,789-952-0284,kpeterson@example.org,2023-07-04,Cuba,1,3.89
302,Sandra Pope,2006-05-11,M,+1-981-767-1120,hannah27@example.net,2022-02-17,Mali,3,2066.85
303,Eric Garner,1950-12-16,F,822.334.2321,smithtodd@example.com,2023-09-22,Armenia,4,35.04
304,Ricky Palmer,1942-11-19,F,414.701.4011x9393,davismeghan@example.com,2022-06-27,Yemen,3,165.58
305,Christopher Mason,1967-09-24,F,591.919.0833x42801,helen27@example.net,2025-09-30,Botswana,3,2685.44
306,Vicki Coleman,2004-10-21,F,961.751.7182,angela01@example.com,2022-05-09,Lithuania,1,707.57
307,Jesus Fitzgerald,1995-03-29,M,486.246.3175,zpowers@example.com,2021-10-19,Mali,1,451.64
308,James Neal,1948-08-29,M,001-621-653-5396x1367,qkelly@example.net,2021-07-16,Zambia,2,202.8
309,Ms. Brittany Gibson,1951-06-13,F,877-732-0101x702,kevinhanson@example.org,2024-04-03,Panama,4,3186.07
310,Rebecca Harris,2002-07-31,F,784.885.8800x6167,cstevens@example.org,2025-03-28,Moldova,1,86.23
311,Carly Jordan,1977-05-05,M,001-467-219-7889x778,lbaker@example.com,2023-05-24,Nicaragua,1,7.51
312,Diane Brown,1940-12-15,F,(755)790-5616,qbell@example.org,2023-10-25,Egypt,1,251.67
313,Leslie Lozano,1943-09-25,M,615-220-8507x6986,uchapman@example.com,2022-10-23,Montserrat,1,61.83
314,Brent Freeman,1962-11-03,F,678-652-9456x37183,evansashley@example.org,2024-02-19,Nigeria,1,128.23
315,Laura Vargas,1972-01-09,F,698-876-3514,james64@example.net,2021-08-06,Malaysia,1,494.55
316,Kimberly Ibarra,2005-01-27,M,(297)537-4896,steven32@example.net,2024-09-02,Poland,1,168.43
317,Jennifer Dalton,1943-08-02,F,+1-536-244-2493x6312,lauracollins@example.com,2023-05-15,Monaco,3,934.8
318,Taylor Harris,1971-12-07,M,(204)348-2070,carolyn16@example.com,2024-07-11,Paraguay,5,688.04
319,Ryan Cameron,1966-12-10,F,398-518-9847,mejialawrence@example.net,2021-08-01,Saint Pierre and Miquelon,2,61.96
320,Natasha Walls,1964-06-27,Other,(212)934-7649,holly15@example.net,2024-02-18,Jamaica,3,2.58
321,Tracey Suarez,1954-07-16,F,(675)740-9003x486,nicholsjoel@example.com,2024-11-08,Iceland,2,7.15
322,Jenna Spence,1969-08-05,M,913-843-2756x0417,jennifer12@example.net,2020-11-18,Eritrea,1,3.92
323,Jason Daniel,1979-04-16,M,300.327.2063x459,johnreeves@example.net,2025-02-14,Serbia,1,15.67
324,Melissa Sparks,1978-04-15,M,472.842.9543x165,kduffy@example.org,2021-12-03,Angola,1,14.43
325,Maria Sims,1946-12-05,F,734.420.6969x421,smithalicia@example.com,2021-01-04,Sweden,5,17.91
326,Micheal Lee,1971-01-18,F,476-226-3934x3626,theresa39@example.com,2025-01-07,United States of America,1,10.82
327,Michael Ellis,1936-03-22,F,225.763.6694x1180,thomasgomez@example.net,2022-12-05,Wallis and Futuna,2,116.79
328,Jonathan James,1988-07-14,M,+1-352-780-9242x87572,hthomas@example.com,2021-03-15,Aruba,4,87.0
329,Dr. Douglas Ward MD,1970-08-22,F,+1-548-456-2572x870,hallbarry@example.com,2021-11-26,Central African Republic,2,1360.45
330,Zachary Ho,1940-05-14,M,658.477.7121x513,karencarson@example.net,2024-10-15,Uganda,1,1981.01
331,Zachary Smith,1959-05-24,M,(413)271-5041x65915,stevensjasmine@example.com,2025-10-18,Korea,1,278.16
332,Abigail Booker,1996-06-25,Other,692-430-4501x89616,tammyglenn@example.org,2023-02-08,Angola,1,31.75
333,Richard Mitchell,1955-10-18,F,747-564-9251,ygriffin@example.com,2022-08-02,Ethiopia,3,126.26
334,Ann Henderson,1984-12-07,M,+1-326-661-0857x327,zkim@example.com,2025-08-09,French Southern Territories,2,18.24
335,Miss Elizabeth Wright,1993-01-11,F,690-781-0818x6617,brenda80@example.org,2022-01-29,Saint Vincent and the Grenadines,3,68.52
336,Clarence Long,1946-02-25,F,(645)397-7945x23219,aferguson@example.com,2024-10-02,Brazil,1,27.36
337,John Holt,2001-01-22,M,599-256-4122x0310,timothythomas@example.org,2020-12-05,Jordan,1,51.28
338,Eric Ford,1999-04-30,F,(801)222-7770x79334,alan66@example.com,2025-05-25,Saint Pierre and Miquelon,3,736.28
339,Kristen Roberts,2001-03-01,F,(378)699-7308x0695,hsmall@example.com,2025-09-26,Nigeria,3,683.6
340,Jeffrey Martin,1960-12-22,M,857.738.3959x7246,kmarsh@example.net,2023-10-07,Cote d'Ivoire,1,736.02
341,Angelica Webb,1958-05-27,F,529.271.6743,howardjose@example.net,2023-03-21,Cayman Islands,1,509.66
342,Stephanie Johnson,1943-06-25,M,661-493-1837x45508,mccarthysara@example.com,2022-04-20,South Georgia and the South Sandwich Islands,1,17.36
343,Nicole Villegas,1948-09-05,F,+1-608-912-1352,goconnor@example.org,2024-09-14,Oman,2,0.26
344,Chad Allison,1994-07-31,M,(403)875-4821x45653,devinpatterson@example.com,2023-11-29,Ukraine,3,50.56
345,Kelli Fleming,1938-11-13,F,820.281.1556x260,rachelbrown@example.net,2024-09-19,Rwanda,2,7.74
346,Jennifer Blackwell,1976-03-26,F,001-955-704-8926x7389,trowe@example.org,2025-03-27,Argentina,2,371.57
347,Neil Singh,1951-12-19,F,684.531.8848x52008,jessica81@example.net,2025-05-21,Bahamas,3,530.27
348,Jordan Martinez,1951-10-18,F,749.607.5399x893,elizabeth92@example.net,2023-12-27,Honduras,2,591.57
349,Ashley Black,1961-01-08,F,001-957-312-6611x06273,erica69@example.net,2025-03-27,Maldives,2,47.93
350,Lauren Fields,1994-09-17,M,001-376-522-8277x288,vkennedy@example.org,2024-03-04,Western Sahara,3,608.77
351,Trevor Guzman,1990-06-06,F,715-694-0821,kevin70@example.org,2025-07-27,Cambodia,3,126.98
352,Steven Small,1964-02-27,F,(970)618-5106,ymccullough@example.com,2024-05-27,Lebanon,1,21.54
353,Kathy Murray,1996-01-20,M,+1-972-651-9966x36580,clinejasmine@example.net,2021-12-11,Norfolk Island,3,165.74
354,Becky Hansen,1961-01-02,Other,+1-489-209-8378x018,kristin39@example.com,2023-06-11,Belize,2,159.49
355,Jennifer Williams,1937-12-25,F,662-460-8564x11182,jonathandavis@example.com,2025-05-09,Zambia,2,634.81
356,Amy Woodward,1959-07-07,M,6048615265,williamsjohn@example.net,2024-04-12,Namibia,2,13.18
357,Paul Cruz Jr.,1943-01-26,M,578-461-7063x04891,ashley71@example.net,2022-10-29,Macao,2,426.99
358,Brenda Fernandez,1957-09-15,F,686.487.0079,brownsandra@example.com,2022-07-19,Netherlands Antilles,2,173.13
359,Jamie Bell,1963-10-10,M,001-384-802-8914,rivasjessica@example.com,2022-12-13,Turkey,1,138.18
360,Jonathan Pham,1981-06-13,F,+1-247-943-5537x9502,valenzuelaemily@example.com,2024-06-28,Moldova,1,212.23
361,Kimberly Cobb,1945-05-14,F,+1-407-215-6956,fordsharon@example.com,2024-12-22,Algeria,1,3.56
362,Olivia Becker,1983-07-08,F,619.943.3750,adrianjoyce@example.net,2022-09-13,Indonesia,1,591.58
363,Laura Snyder,1961-03-10,M,+1-699-592-1921x24938,braunheather@example.net,2021-10-04,Nicaragua,4,782.86
364,Sonya Smith,1992-12-11,M,+1-505-266-4187x7580,samantha87@example.com,2022-12-19,Albania,1,37.96
365,Brad Armstrong,1938-04-09,M,001-836-213-3254x1107,mary31@example.com,2024-02-24,Dominican Republic,1,385.21
366,Samantha Stone,1967-01-14,Other,299-271-7911,sedwards@example.org,2023-09-18,Slovenia,1,731.23
367,Robert Brown,1993-08-03,F,810-580-4661,chavezsteven@example.com,2021-11-25,Turkmenistan,1,10.38
368,Timothy Logan,1996-08-13,M,659.731.1091x93928,nolson@example.com,2021-09-04,Colombia,2,114.24
369,Andrew Anderson,1994-02-19,M,454.298.2274x95450,williamconley@example.org,2022-11-19,Jamaica,1,789.74
370,Curtis Kerr,1944-02-16,M,337-979-5995x94652,crawfordsamantha@example.net,2023-09-28,Czech Republic,4,4450.77
371,Daniel Castillo,1979-12-08,F,001-463-662-0501x5081,llee@example.com,2022-10-10,Aruba,1,80.97
372,Duane Robinson,1970-06-23,M,001-825-383-2302x4102,sharon47@example.org,2021-01-25,Heard Island and McDonald Islands,1,321.08
373,Teresa Rowland,1993-11-05,M,001-811-522-3386x559,hinesbrenda@example.net,2023-12-25,French Polynesia,5,3298.46
374,Anthony Flynn,1952-01-11,M,997.431.7912x86857,jennifer87@example.net,2022-01-29,Zimbabwe,1,68.35
375,Kevin Little,1939-10-19,M,833.473.6346,jonathan12@example.org,2025-01-09,French Polynesia,2,912.86
376,Crystal Williams,2004-07-14,M,+1-256-477-6657x546,phall@example.org,2024-08-06,Guinea-Bissau,4,211.65
377,Jonathan Payne,1945-06-15,F,631-611-5083x535,james92@example.net,2021-07-08,Saint Vincent and the Grenadines,3,925.07
378,Alexa Evans,1981-12-29,F,(969)907-8263x3373,latoya53@example.com,2025-06-08,Sierra Leone,2,599.84
379,Jerry Hansen,1985-10-24,F,(892)840-7553,sfarmer@example.net,2024-05-14,French Southern Territories,1,998.53
380,Latoya Johnson,1953-10-02,M,(859)399-9663,glopez@example.com,2023-08-04,Montenegro,1,247.24
381,Elizabeth Jackson,1958-12-29,F,5975023164,donna17@example.org,2024-08-27,Heard Island and McDonald Islands,2,12.98
382,Gabriel Browning,1988-01-17,F,(412)586-7163,ryan72@example.net,2025-03-24,Morocco,1,55.86
383,Kathryn Cohen,1972-04-21,M,702.971.6938,cford@example.net,2023-06-16,Bermuda,1,31.07
384,Tamara Reed,1975-04-20,M,(892)263-2967x6291,nicolemoore@example.net,2023-04-07,Mauritania,1,626.04
385,Andrea Barber,1964-05-20,M,568.215.1185x6724,ojohnson@example.net,2023-04-19,Peru,1,9502.19
386,Patrick Foley,1988-10-20,F,3043125777,jenniferkim@example.com,2024-09-29,Swaziland,2,63.58
387,Carolyn Smith,1948-06-30,M,(441)986-2104,gregory08@example.org,2023-03-11,Kenya,2,151.59
388,Robin Davidson,1948-10-21,Other,(347)209-0063x3533,ajohnson@example.com,2021-03-22,Swaziland,1,34.93
389,Amy Benjamin,1947-12-19,F,+1-822-806-8155x83938,halldaniel@example.com,2022-06-13,China,1,8348.74
390,Eugene Price,1997-04-03,M,614.995.0136,marquezkylie@example.net,2020-12-10,Chile,1,95.92
391,Lindsay Jarvis,1987-09-13,M,+1-525-225-7150x99768,andrewblake@example.org,2022-12-16,Georgia,1,19.9
392,Nicole Harvey,1942-12-21,M,(557)943-2630,dennis50@example.net,2022-10-29,Somalia,1,107.18
393,Donna Johnson,1979-11-26,F,333-980-3396x85270,mckaybrett@example.org,2024-05-06,Wallis and Futuna,1,143.33
394,Christopher Dunn,1962-08-19,M,881.467.4233,kevinray@example.net,2022-07-21,Cook Islands,3,35.47
395,Karen Tapia,1983-10-03,F,(862)377-6896x2706,brooke28@example.net,2023-02-16,China,1,166.11
396,Eric Campbell,2000-04-04,F,752-973-2300,zfrost@example.net,2023-01-02,Holy See (Vatican City State),1,22.97
397,Martin Chapman MD,1940-02-07,F,969-723-6458,curtissara@example.net,2024-01-31,Egypt,1,2815.69
398,Thomas Ward,1938-08-30,F,001-324-397-2439x920,lsanders@example.org,2022-11-16,Maldives,2,306.44
399,Carol Simmons,1975-12-13,F,686.294.6119x52436,lisasmith@example.org,2022-06-03,Singapore,1,123.49
400,Mary Quinn,1958-01-15,F,(952)523-7281,jamesbrady@example.org,2024-05-15,Eritrea,1,575.59
401,Thomas Rodriguez,1957-06-05,M,541-961-4150,gchambers@example.org,2024-04-17,Bahamas,1,50.63
402,Adrienne Aguilar,1940-07-06,M,938-706-9847,rrogers@example.com,2023-01-29,Germany,1,145.76
403,Mary Gray,1942-08-10,F,(551)707-6209x184,qmontgomery@example.com,2022-11-08,Malaysia,3,37.56
404,April Little,1978-08-31,F,3507573976,ecrosby@example.net,2024-04-30,Togo,2,59.78
405,Elizabeth Lee,1954-04-20,Other,598.502.7148x72717,georgeraymond@example.net,2021-09-02,Benin,1,17.92
406,Mike Martin,1979-04-03,F,(343)747-1287x1539,vkent@example.net,2021-09-17,Saint Kitts and Nevis,4,1594.63
407,Rachel Burch,1994-04-15,M,534.314.1115,david56@example.net,2024-01-23,Saint Pierre and Miquelon,1,39.65
408,Kevin Lee,1987-08-23,M,(455)628-9931x60875,vincentbryant@example.net,2020-10-30,Finland,1,147.66
409,Sarah Carey,1939-06-29,M,+1-254-781-4973x746,mariaclark@example.net,2022-01-21,Vietnam,3,1400.56
410,Amy Grimes,1959-03-08,M,364.620.8656x7566,heather38@example.com,2022-09-24,Bhutan,1,499.49
411,Rick Glenn,1942-03-08,F,001-547-229-2774x233,jessica91@example.net,2021-12-05,Solomon Islands,5,35.53
412,William Shelton,1957-09-17,F,8154720185,hsanchez@example.org,2022-01-26,Indonesia,1,3993.83
413,Kyle Thompson,1985-11-26,F,001-517-264-7501x11178,vhill@example.org,2024-12-21,South Africa,3,12.41
414,Zachary Park,1975-06-04,M,001-821-951-8260,stonebrenda@example.net,2022-05-10,Svalbard & Jan Mayen Islands,3,87.46
415,Christine Barrett,1950-10-14,M,(492)508-7510,christopherscott@example.org,2021-11-14,Belize,2,2001.9
416,Heidi Stephens,1992-05-23,F,+1-703-540-8487x29758,batesbradley@example.org,2021-11-16,Comoros,2,663.15
417,Ronnie Bernard,1964-03-21,F,001-654-829-6184,ricardomiller@example.com,2022-01-08,Philippines,1,181.57
418,Briana Harris,1971-06-25,F,+1-535-398-9262x5660,david18@example.com,2024-06-07,Bahrain,1,58.45
419,Heidi Cook,1972-01-03,F,(334)401-6361,brianna71@example.net,2023-08-14,Guernsey,1,1.63
420,Kristen Lawson,1941-05-06,M,(956)425-8896,albert82@example.net,2025-09-06,Brunei Darussalam,1,154.23
421,Nicolas Brown,1985-03-12,M,001-839-567-2757x844,cynthia14@example.com,2022-01-11,Sierra Leone,4,1761.3
422,Madison Jones,1967-06-27,M,829-401-4870,rjimenez@example.net,2023-06-23,Tuvalu,2,15.97
423,Jennifer Jensen,1935-10-23,M,001-568-453-8909x728,richardsondennis@example.com,2025-05-06,Zambia,4,22.66
424,James Brooks,1950-03-24,F,638-214-4744x30963,fstafford@example.org,2021-04-01,Guinea-Bissau,1,60.55
425,Erin Gomez,1935-07-09,M,(426)850-1673x188,gentryadam@example.net,2020-11-12,El Salvador,1,62.03
426,James Diaz,1959-08-12,F,+1-241-777-2256,danielmitchell@example.org,2022-09-27,Indonesia,2,1537.98
427,Stephanie Martin,1961-11-24,M,341.367.8725x6862,martinezmaurice@example.org,2024-05-25,Seychelles,1,476.06
428,Ronald Jordan,1935-11-29,F,(374)647-1639x28234,elizabethpatterson@example.com,2022-10-29,Romania,3,2387.82
429,Kathryn White,1955-01-22,M,212.560.4326,linomar@example.net,2021-09-10,Gambia,1,57.19
430,Jeffery Brown,1992-12-09,M,+1-204-214-5456x3502,guerreromarc@example.com,2022-10-14,Latvia,1,201.27
431,Ashlee Lopez,2001-09-05,F,(754)511-0825x559,jason61@example.org,2023-03-14,Bulgaria,1,78.57
432,Warren Henson,1960-09-25,F,571.418.9547,andersonrobert@example.net,2021-11-02,El Salvador,1,14.86
433,Stephanie West,1950-10-19,F,(217)568-8029x42409,isimpson@example.net,2025-07-31,Belarus,1,129.26
434,Jordan Hart,1987-12-06,F,(694)632-0293x9087,kennethadams@example.org,2022-03-23,Chile,1,230.16
435,David Williams,1954-12-24,M,724-303-3810x595,jennifer69@example.com,2022-09-20,Greece,1,20.1
436,Alexandra Kelly,1972-11-18,F,(540)989-1649,markharris@example.net,2021-04-20,Sri Lanka,1,210.24
437,David Barber,1984-12-27,M,(971)472-7223,andrew22@example.com,2024-03-06,Poland,1,166.44
438,Benjamin Sanchez,1989-08-06,M,382-209-1660,andersonkayla@example.com,2022-05-31,Cambodia,3,75.76
439,Alexandra Conner,1980-11-14,F,001-513-227-9724x572,courtney10@example.org,2020-12-05,Bosnia and Herzegovina,2,149.72
